,sex,has_mobile,followers_count,graduation,relation,result,declared_langs,num_langs,city_freq,edu_Alumnus (Bachelor's),edu_Alumnus (Master's),edu_Alumnus (Specialist),edu_Candidate of Sciences,edu_PhD,edu_Student (Bachelor's),edu_Student (Master's),edu_Student (Specialist),edu_Undergraduate applicant,form_Distance Learning,form_Full-time,form_Part-time,form_nan,occ_university,occ_work,occ_nan
6665,0,1.0,225.0,2012.0,1.0,1,1,1.0,21.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6666,1,1.0,31.0,2009.0,4.0,0,1,1.0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6667,1,1.0,134.0,2004.0,4.0,1,1,1.0,162.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
6668,1,1.0,1728.0,2012.0,0.0,1,1,1.0,37.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
6669,1,1.0,95.0,0.0,0.0,0,1,1.0,20.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6670,1,1.0,122.0,2009.0,0.0,0,0,1.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6671,1,1.0,486.0,2019.0,0.0,0,1,2.0,8.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6672,1,1.0,446.0,2012.0,0.0,1,1,1.0,19.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6673,1,1.0,93.0,2008.0,4.0,0,1,3.0,8.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6674,1,1.0,201.0,0.0,4.0,0,1,1.0,23.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
6675,0,1.0,461.0,2011.0,4.0,1,0,1.0,68.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6676,0,1.0,221.0,1997.0,4.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6677,0,1.0,380.0,2008.0,4.0,1,1,1.0,35.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6678,0,1.0,442.0,2017.0,0.0,1,1,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6679,1,1.0,12031.0,2006.0,0.0,0,1,2.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6680,1,1.0,518.0,2017.0,0.0,1,1,1.0,1010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6681,1,1.0,113.0,1999.0,6.0,0,1,1.0,13.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6682,0,1.0,2520.0,0.0,1.0,1,1,1.0,18.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6683,1,1.0,178.0,0.0,1.0,0,0,1.0,1371.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6684,0,1.0,1001.0,2008.0,4.0,1,1,4.0,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6685,1,1.0,9.0,1999.0,0.0,0,1,1.0,16.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6686,1,1.0,314.0,2009.0,4.0,0,1,1.0,44.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
6687,1,1.0,306.0,2009.0,7.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6688,1,1.0,117.0,2010.0,4.0,0,1,2.0,18.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6689,1,1.0,18.0,1997.0,4.0,0,0,1.0,22.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6690,1,1.0,1028.0,2011.0,0.0,0,1,1.0,162.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6691,0,1.0,327.0,2013.0,4.0,1,1,2.0,96.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6692,0,1.0,110.0,2002.0,4.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6693,1,1.0,345.0,1950.0,4.0,0,1,1.0,2.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
6694,1,1.0,126.0,2016.0,0.0,0,1,2.0,1.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6695,1,1.0,360.0,2017.0,0.0,1,1,3.0,96.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6696,1,1.0,15.0,2004.0,0.0,0,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
6697,0,1.0,207.0,2010.0,0.0,1,0,1.0,6.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6698,1,1.0,232.0,2011.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6699,1,1.0,303.0,2009.0,4.0,0,1,1.0,61.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6700,0,1.0,983.0,2013.0,4.0,1,1,4.0,109.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6701,1,1.0,65.0,2010.0,0.0,0,1,5.0,13.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6702,1,1.0,5.0,1998.0,0.0,0,0,1.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
6703,0,1.0,487.0,2012.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6704,0,1.0,145.0,2012.0,4.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6705,1,1.0,36.0,2012.0,0.0,0,0,1.0,111.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6706,0,1.0,51.0,1989.0,4.0,0,0,1.0,41.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6707,0,1.0,1142.0,2013.0,1.0,1,1,2.0,26.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6708,1,0.0,34.0,2012.0,1.0,1,1,1.0,61.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6709,1,1.0,47.0,2002.0,4.0,0,1,1.0,19.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6710,1,1.0,1036.0,2019.0,4.0,0,1,1.0,84.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6711,0,1.0,182.0,2019.0,1.0,1,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6712,1,1.0,36.0,1996.0,0.0,1,1,1.0,162.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6713,1,1.0,181.0,2009.0,4.0,0,1,1.0,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6714,0,1.0,224.0,2015.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6715,0,1.0,139.0,2015.0,0.0,0,1,2.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6716,0,1.0,291.0,0.0,0.0,1,0,1.0,1371.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
6717,0,1.0,332.0,2011.0,0.0,1,1,1.0,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6718,0,1.0,993.0,2017.0,1.0,1,1,5.0,5.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6719,0,1.0,365.0,2016.0,4.0,1,1,1.0,20.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6720,1,1.0,139.0,2018.0,2.0,1,1,3.0,9.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6721,1,1.0,552.0,2014.0,4.0,0,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6722,1,1.0,87.0,2008.0,4.0,0,0,1.0,109.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6723,0,1.0,64.0,2000.0,1.0,1,1,4.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6724,0,1.0,1003.0,2009.0,1.0,0,0,1.0,7.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6725,1,1.0,15.0,1995.0,4.0,0,1,2.0,219.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6726,0,1.0,494.0,2011.0,4.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6727,1,1.0,98.0,2003.0,0.0,1,1,1.0,105.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6728,1,1.0,161.0,2011.0,1.0,0,1,2.0,108.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6729,1,1.0,183.0,2015.0,0.0,0,1,1.0,61.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6730,1,1.0,112.0,0.0,0.0,1,1,1.0,1371.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
6731,1,1.0,212.0,2020.0,7.0,0,1,1.0,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6732,0,1.0,343.0,0.0,4.0,1,1,2.0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6733,0,1.0,32.0,0.0,0.0,1,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6734,1,1.0,698.0,2011.0,0.0,0,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6735,1,1.0,102.0,0.0,7.0,1,1,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6736,0,1.0,363.0,2012.0,1.0,1,1,3.0,1371.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
6737,0,1.0,48.0,2001.0,4.0,1,1,1.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6738,1,1.0,80.0,2008.0,4.0,1,1,1.0,6.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6739,1,1.0,501.0,0.0,4.0,1,1,1.0,82.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
6740,0,1.0,345.0,2006.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6741,1,1.0,479.0,2013.0,3.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6742,0,1.0,206.0,2011.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6743,1,1.0,35.0,1994.0,4.0,0,1,1.0,18.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6744,0,1.0,295.0,2021.0,0.0,1,1,3.0,6.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6745,1,1.0,48.0,2013.0,4.0,0,1,1.0,162.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
6746,1,1.0,1793.0,2012.0,0.0,1,1,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6747,0,1.0,450.0,2017.0,0.0,1,1,4.0,21.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6748,0,1.0,895.0,2000.0,0.0,1,1,1.0,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6749,0,1.0,800.0,2013.0,4.0,1,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6750,0,1.0,961.0,2012.0,0.0,1,1,4.0,111.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6751,0,1.0,551.0,2008.0,0.0,1,1,1.0,6.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6752,1,0.0,309.0,2012.0,0.0,1,0,1.0,219.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6753,1,1.0,179.0,2006.0,4.0,1,1,1.0,12.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6754,1,1.0,86.0,2005.0,4.0,0,1,2.0,219.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6755,1,1.0,47.0,2013.0,0.0,0,1,1.0,4.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6756,0,1.0,759.0,2016.0,0.0,1,1,1.0,84.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6757,1,1.0,169.0,2012.0,1.0,0,1,1.0,219.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6758,0,1.0,49.0,1987.0,1.0,0,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6759,1,1.0,58.0,2016.0,4.0,0,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6760,1,1.0,821.0,2010.0,1.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6761,1,1.0,149.0,2013.0,6.0,0,1,1.0,219.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
6762,0,1.0,534.0,0.0,0.0,1,1,3.0,1371.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6763,0,1.0,220.0,2007.0,4.0,1,1,1.0,108.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6764,0,1.0,1566.0,2006.0,1.0,1,1,1.0,90.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6765,1,1.0,200.0,0.0,0.0,1,1,1.0,13.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6766,1,1.0,45.0,1988.0,0.0,0,0,1.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
6767,0,1.0,3405.0,0.0,4.0,1,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6768,1,1.0,156.0,1949.0,4.0,0,0,1.0,1371.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
6769,1,1.0,216.0,2015.0,0.0,1,0,1.0,12.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
6770,1,1.0,94.0,2009.0,4.0,0,1,1.0,6.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6771,1,1.0,77.0,2011.0,4.0,0,0,1.0,9.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6772,1,1.0,78.0,2014.0,4.0,0,1,1.0,41.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6773,0,1.0,2651.0,2015.0,4.0,1,1,2.0,36.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
6774,1,1.0,47.0,2005.0,4.0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6775,1,1.0,452.0,2014.0,4.0,0,1,3.0,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6776,1,1.0,137.0,2011.0,0.0,0,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6777,0,1.0,86.0,1999.0,4.0,1,0,1.0,90.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
6778,1,1.0,28.0,0.0,0.0,1,0,1.0,12.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6779,0,1.0,191.0,2008.0,0.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6780,0,1.0,685.0,2011.0,4.0,1,1,3.0,3.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6781,0,1.0,165.0,2020.0,0.0,1,1,1.0,1371.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6782,1,1.0,76.0,1968.0,0.0,0,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6783,1,1.0,65.0,2016.0,0.0,0,1,1.0,23.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6784,1,1.0,40.0,2007.0,4.0,0,1,1.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6785,1,1.0,118.0,2008.0,6.0,0,1,1.0,21.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6786,0,1.0,1682.0,2017.0,0.0,1,1,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6787,1,1.0,247.0,2019.0,0.0,0,1,3.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6788,0,1.0,238.0,2019.0,4.0,1,0,1.0,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6789,1,1.0,72.0,2015.0,1.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6790,0,1.0,334.0,0.0,7.0,1,1,2.0,1371.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6791,0,1.0,269.0,2014.0,4.0,1,1,1.0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6792,1,1.0,214.0,2014.0,4.0,0,1,1.0,101.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6793,1,1.0,472.0,2014.0,0.0,0,1,2.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
